作品ID,作品名称,发布时间,链接,点赞,评论,分享
7616326861764892601,相信官方数据#七王爷,2026-03-12 19:18:05 CST,https://www.iesdouyin.com/share/video/7616326861764892601/?region=US&mid=7616326837764934446&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Ev6r.gj6brdtjWTucE_1_LPcl468_pP1errmiLsrCtg-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2798,390,258
7616008049757945521,四月是美好的一个月！#七王爷,2026-03-11 22:40:57 CST,https://www.iesdouyin.com/share/video/7616008049757945521/?region=US&mid=7616008033562397490&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=1DhOo5aJ.3v1t_X91nTpfjTztjoltuigvxG7aGz9fas-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3354,667,530
7615990060672653179,3月19日有个风水岭#七王爷,2026-03-11 21:31:08 CST,https://www.iesdouyin.com/share/video/7615990060672653179/?region=US&mid=7615990049280199451&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=D4PUbrr60JBtNOfMTGlmOC8kFzAZ2kjGjqiJTEfDEK4-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4288,722,575
7615981508482774437,记住一个风水岭，3月19日#七王爷,2026-03-11 20:57:57 CST,https://www.iesdouyin.com/share/video/7615981508482774437/?region=US&mid=7615981364113885986&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ctbz6b5OPaNiAyizwRMBiBYdvLqrLlQl2guZgBrsyVc-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1893,366,166
7615903760876245242,拿稳自己优秀的底仓！这条路只留给坚定不移的人#七王爷,2026-03-11 15:56:15 CST,https://www.iesdouyin.com/share/video/7615903760876245242/?region=US&mid=7615903691920689966&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=GnQmblA6Swh5jxKwG7CacGJvjwtYilfCKBxHOwlDMr4-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1607,402,104
7615898380867487675,其实也就这么多！没有啥新鲜菜了#七王爷,2026-03-11 15:35:22 CST,https://www.iesdouyin.com/share/video/7615898380867487675/?region=US&mid=7615898277931256616&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Lgc1EmDyvdXClFEU9yYBh23VYUH1mFdhxPnNrYZWTm0-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3247,420,453
7615889606337688241,警惕追高，回落才是机会#七王爷,2026-03-11 15:01:19 CST,https://www.iesdouyin.com/share/video/7615889606337688241/?region=US&mid=7615889564301200191&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=xbK23.TcQuZee4aQj2wLHXwbqb3uxQZXL1G_UhD8_Uk-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2209,432,211
7615677225984534522,未雨绸缪#七王爷,2026-03-11 01:17:16 CST,https://www.iesdouyin.com/share/video/7615677225984534522/?region=US&mid=7615677098065283886&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=LNAtnPIr8zSHtir187ewF_CXeit2DhlZ2R..L4hStqI-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2425,336,161
7615672099840149369,选好工具#七王爷,2026-03-11 00:57:17 CST,https://www.iesdouyin.com/share/video/7615672099840149369/?region=US&mid=7615672029127510811&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=wry3t.Cfizext_4vC8swhRQ5Fv7Fab3wYVlPynIebZc-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1774,479,125
7615624900128261307,战还在打，逢绿了很多在进#七王爷,2026-03-10 21:54:08 CST,https://www.iesdouyin.com/share/video/7615624900128261307/?region=US&mid=7615624728461118243&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=gMgKouGX54xkBX4N10qyH2YlJrKfw1q5B07_wrMETWE-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2353,698,88
7615616024075567546,你选哪个剧本，然后会怎么表演？#七王爷,2026-03-10 21:19:41 CST,https://www.iesdouyin.com/share/video/7615616024075567546/?region=US&mid=7615615972405480192&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=HHlTO2RqZqF6STWNYHCLf2P5DWVQ88ofbnHB32Hm2pY-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2470,818,261
7615608916886379769,底部强支撑在5000-5050！周三周五要变天#七王爷,2026-03-10 20:52:06 CST,https://www.iesdouyin.com/share/video/7615608916886379769/?region=US&mid=7615608902205639460&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=fKmG4pUYMEgzptuyrzX5C9ojQec89HaCe29YHkkkmlM-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1677,426,149
7615252181860271610,静心向内求#七王爷,2026-03-09 21:47:47 CST,https://www.iesdouyin.com/share/video/7615252181860271610/?region=US&mid=7615252186183846702&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=qQHkuSgxhX.2hyhbcymuPS6tI6l2hfJbU22rdS3xyv0-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2397,560,219
7615081638426681595,黄金短期承美元，石油压力！中期上涨市场逻辑从来不变#七王爷,2026-03-09 10:46:00 CST,https://www.iesdouyin.com/share/video/7615081638426681595/?region=US&mid=7615081621183564570&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=iX2AnEt2mp3PHcdaIYZZdUfiehzTARWxOvNfrHnxJZE-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2687,573,321
7615066415972491771,下方买盘很强，回调迅速拉升起来#七王爷,2026-03-09 09:46:57 CST,https://www.iesdouyin.com/share/video/7615066415972491771/?region=US&mid=7615066378933439295&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=L5hr82dP0SctN_ziiNePPB7zUW8v.SrWFVstQG6lfQY-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1799,765,160
7614930948153966961,大肚秃顶男离我远点！#七王爷  聪明人做到不跟风踩踏任何博主,2026-03-09 01:01:14 CST,https://www.iesdouyin.com/share/video/7614930948153966961/?region=US&mid=7614930842880002854&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=WY_L8sMm.Vt2Zf_LSv6uz0Diwiv5CXeLP9PmrBmxyH8-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2025,284,28
7614926279095680953,从不做讨好型人格#七王爷,2026-03-09 00:43:08 CST,https://www.iesdouyin.com/share/video/7614926279095680953/?region=US&mid=7614926228620872484&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=isKKChkE5ggqrnkky0wOCMfMcZYOaApksifOAEbH93Q-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1551,185,14
7614894214447847417,死拿只买不卖显然不是一个好的理财决策#七王爷,2026-03-08 22:38:41 CST,https://www.iesdouyin.com/share/video/7614894214447847417/?region=US&mid=7614894204326071091&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=WhNn7gOcXhmTSDHO_yFSdxvz6blvkBJ7M3B8g6KVe9I-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,8257,668,1905
7614882460653051621,个人看下整周5200一破，看5220！震荡上行！ 变盘在周三、周五#七王爷 #七王爷讲黄金好准,2026-03-08 21:53:05 CST,https://www.iesdouyin.com/share/video/7614882460653051621/?region=US&mid=7614882497584433974&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Z25s6B8fcG9xplBlKC3mZM0Y2zkh8WJb278KCghxQro-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3410,511,275
7614246377727786937,许个愿吧，周一开高！心里种下一颗种子！ 让我更多兄弟姐妹盈利，并且获得高回报！ #七王爷 #七王爷讲黄金好准,2026-03-07 04:44:46 CST,https://www.iesdouyin.com/share/video/7614246377727786937/?region=US&mid=7614246294646737718&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Hz1CpVszDIOKqudb.o7g9.OxP.AzA3UOi6UfWuHCVv8-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,7431,1228,1141
7614140101388089957,心里种下一颗种子#七王爷,2026-03-06 21:52:21 CST,https://www.iesdouyin.com/share/video/7614140101388089957/?region=US&mid=7614140083725191999&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=mp1pSLWzVaJHSBJfsDkKSxv8rNcSsyKkKrNgSYuHrH4-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2311,528,226
7614112159216284081,提前做好进攻跟防守准备，未雨绸缪#七王爷,2026-03-06 20:03:55 CST,https://www.iesdouyin.com/share/video/7614112159216284081/?region=US&mid=7614112151469886223&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=8a6Pjwk.83zzbOlq_61PbP65H7yBjloDJz3eNbfnWHY-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4136,1452,479
7614109043795761146,村子里的狗叫了一声，但是所有的狗都在叫，也不知道为社会吗叫😂#七王爷,2026-03-06 19:51:50 CST,https://www.iesdouyin.com/share/video/7614109043795761146/?region=US&mid=7614108972387584803&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=vyOuwdTIbtFnr1aYwPjGKh63onFnW4i7v6VjpJQ6vFQ-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1404,314,103
7614066624887380153,市场永远在变，唯有不变的就是控制好自己想操作的手#七王爷,2026-03-06 17:07:15 CST,https://www.iesdouyin.com/share/video/7614066624887380153/?region=US&mid=7614066590753327887&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=wdPjVHf.OTYPRAyC9wWVhVgmrEnlphguY6H2r30RQns-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3910,1163,721
7614053807731358970,现在恐慌指数到哪里了？#七王爷,2026-03-06 16:17:29 CST,https://www.iesdouyin.com/share/video/7614053807731358970/?region=US&mid=7614053797781932851&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=fpHKh2h3S.d2XxsiohqIptpKEo9PGVgyw7ryPktuKvM-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2981,947,570
7614046733089201657,在面对统一大局面的时候。大家抱团取暖#七王爷,2026-03-06 15:50:02 CST,https://www.iesdouyin.com/share/video/7614046733089201657/?region=US&mid=7614046488817191720&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=iEy1lGSfNE6.WEs_t3txRfq1BvUZzUu5WT5NwZdSxnc-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1176,288,5
7613597715657965049,只盈利不亏，因为我从来不割肉#七王爷,2026-03-05 10:47:37 CST,https://www.iesdouyin.com/share/video/7613597715657965049/?region=US&mid=7613597663912594195&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=zWhge.Dmq92_.5DJZubJWMSYWg1GXQW532TT1MPo5PA-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2575,743,474
7613580470001355642,咱们家以后也受那么气了，看见发帖子喷的，直接回击！ 打得一拳开，免得百拳来#七王爷,2026-03-05 09:40:45 CST,https://www.iesdouyin.com/share/video/7613580470001355642/?region=US&mid=7613580351952472884&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=HUQUcAFXQCp.kPfAOiWRBEt31a0XCpSn9XNf3xEl_sM-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4754,714,45
7613574118378800613,今天全白天高位震荡为主#七王爷,2026-03-05 09:16:03 CST,https://www.iesdouyin.com/share/video/7613574118378800613/?region=US&mid=7613574055156828970&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=cgXi6NE4uw4neowiyuaAb87s09W9UQ8dkKa_v70e0aY-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2057,277,169
7613493541516409721,很多博主从积极、努力、变得谨慎、视频变少、也不再说任何公开具体点位！应该我也最开始从质疑、不理解、再成为这样的人了吧#七王爷,2026-03-05 04:03:23 CST,https://www.iesdouyin.com/share/video/7613493541516409721/?region=US&mid=7613493469570435867&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=CVkSbgSvzfIVBu8nOcLiKLnhrrG5_K3G4EHeGSuv4L0-&share_version=0&ts=1787996683&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3766,1074,31
7613437744869679589,换位思考，接下来交给你来判断，我来听#七王爷 #七王爷讲黄金好准,2026-03-05 00:26:51 CST,https://www.iesdouyin.com/share/video/7613437744869679589/?region=US&mid=7613437666071563027&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=nGI.ykcishQiMo47HJjHwtXsob0AvrgdJWv3_xypOOs-&share_version=0&ts=1787996686&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2265,485,246
7613433139125970353,黄金牛是不是结束了？看完就懂了#七王爷 #七王爷讲黄金好准,2026-03-05 00:09:00 CST,https://www.iesdouyin.com/share/video/7613433139125970353/?region=US&mid=7613433036277189428&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=RK1D0L4kG.S12KZ3cbU47jgrxlE7wXIWhVvEGEJpFsw-&share_version=0&ts=1787996686&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1869,277,190
7613410285391823290,2026年年度置顶视频！ 方便新关注我的铁粉观看的技巧以及方法，还有对我个人的了解，以及我实盘的操作习惯！ 今年机会很多，但是坑也不少，只要你愿意耐心看完我的经验视频，我不能保证1……版本过低，升级后可展示全部信息,2026-03-04 22:40:18 CST,https://www.iesdouyin.com/share/video/7613410285391823290/?region=US&mid=7613410368093784838&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=wp.yR0CXSvo7YwcPrNqnsLY5vOD_NPXmROP1H_piNVo-&share_version=0&ts=1787996655&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,9902,969,1283
7613389726510285753,四星利空！数据出来需要15-20分钟消化市场数据！ #七王爷,2026-03-04 21:20:31 CST,https://www.iesdouyin.com/share/video/7613389726510285753/?region=US&mid=7613389635355544360&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=1NZj58ETz4ybbh0HxRrbH8Uq_cFEnAHfhs7hwGQZDaA-&share_version=0&ts=1787996686&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2373,826,407
7613387251519363301,写给所有新粉老粉长期置顶的叮嘱： 我个人不是预测博主，是实盘博主，也是跟大家站得最近的一个人，做积存金已经一年半了，这条视频是写给新关注我的伙伴，因为我每天更新视频很多，很多人看头……版本过低，升级后可展示全部信息,2026-03-04 21:10:55 CST,https://www.iesdouyin.com/share/video/7613387251519363301/?region=US&mid=7613387253020101419&u_code=16bah2718&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=wI1yrWYZvFQLG34LUcsEN3f7gMO4Rkh_ju5w2dPZCH8-&share_version=0&ts=1787996655&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,15313,946,1924
7613373294146737637,个人看周三跟周五的小非农，零售数据！#七王爷 #七王爷讲黄金好准,2026-03-04 20:16:45 CST,https://www.iesdouyin.com/share/video/7613373294146737637/?region=US&mid=7613373259003284230&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=YKtnYl_YXHq82UGIDEUUELMyDgFvg3rzlT48hzi9q_g-&share_version=0&ts=1787996686&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1946,285,193
7613370546742891961,做好最近震荡修复三天的准备#七王爷 #七王爷讲黄金好准,2026-03-04 20:06:05 CST,https://www.iesdouyin.com/share/video/7613370546742891961/?region=US&mid=7613370453527218963&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=WVJw_DuUKlWo0ELS4VvddI91Jg6KyDiIsCZKuI01iyc-&share_version=0&ts=1787996686&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2810,421,342
